model_id,model_label,threshold_type,threshold_label,threshold,customer_count,actual_default_count,predicted_default_count,predicted_positive_rate,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,npv,f1_score,mcc,false_positive_rate,false_negative_rate,tn,fp,fn,tp,confusion_matrix
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 10%,0.14902962855991772,76878,6206,7688,0.10000260152449335,0.8606883633809412,0.5851341508516994,0.20707596253902186,0.2565259426361586,0.9137423590672402,0.9333140627258274,0.22916366777026054,0.15460909151127927,0.0862576409327598,0.7434740573638414,64576,6096,4614,1592,"TN=64576, FP=6096, FN=4614, TP=1592"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 20%,0.11326207300656531,76878,6206,15382,0.2000832487837873,0.7880537995265225,0.6231620278483412,0.17208425432323496,0.426522719948437,0.8198013357482454,0.9421263171588397,0.24522883083194366,0.16772838510788943,0.1801986642517546,0.573477280051563,57937,12735,3559,2647,"TN=57937, FP=12735, FN=3559, TP=2647"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 30%,0.09214708456400354,76878,6206,23065,0.30002081219594684,0.7082780509378496,0.6367279325418571,0.14836332104920877,0.5514018691588785,0.7220539959248359,0.9482652890565477,0.23381503877557994,0.16255356092164383,0.2779460040751641,0.4485981308411215,51029,19643,2784,3422,"TN=51029, FP=19643, FN=2784, TP=3422"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.05,0.05,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.10,0.1,76878,6206,76864,0.9998178932854653,0.08088139649834804,0.5000114069975882,0.08072699833472106,0.999838865613922,0.00018394838125424497,0.9285714285714286,0.14939207896954376,0.0004605803584431995,0.9998160516187458,0.00016113438607798906,13,70659,1,6205,"TN=13, FP=70659, FN=1, TP=6205"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.15,0.15,76878,6206,76437,0.9942636384921564,0.08627955982205572,0.5025065526281248,0.08109946753535592,0.998872059297454,0.006141045958795562,0.9841269841269841,0.15001875536948078,0.01808278373688603,0.9938589540412044,0.0011279407025459234,434,70238,7,6199,"TN=434, FP=70238, FN=7, TP=6199"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.20,0.2,76878,6206,74477,0.968768698457296,0.11068185956970784,0.5126924611068578,0.08266981752755885,0.9921044150821785,0.03328050713153724,0.9795918367346939,0.1526219897624035,0.039755593950343025,0.9667194928684627,0.007895584917821464,2352,68320,49,6157,"TN=2352, FP=68320, FN=49, TP=6157"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.25,0.25,76878,6206,70211,0.9132781810140742,0.16344077629490883,0.5336717217761832,0.08619731950833914,0.9751853045439897,0.09215813900837673,0.9769011549422529,0.1583940746169046,0.06518641386365628,0.9078418609916232,0.024814695456010314,6513,64159,154,6052,"TN=6513, FP=64159, FN=154, TP=6052"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.30,0.3,76878,6206,63343,0.8239418299123287,0.2466895600822082,0.5617541355758532,0.09184913881565446,0.9374798582017403,0.18602841294996603,0.9713335796084226,0.16730650332858849,0.08833792118463518,0.8139715870500339,0.06252014179825975,13147,57525,388,5818,"TN=13147, FP=57525, FN=388, TP=5818"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.40,0.4,76878,6206,46114,0.5998335024324254,0.4502718593095554,0.6144985967226937,0.10905581818970378,0.8103448275862069,0.4186523658591804,0.9617409959693148,0.1922400611620795,0.12732741946371925,0.5813476341408196,0.1896551724137931,29587,41085,1177,5029,"TN=29587, FP=41085, FN=1177, TP=5029"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,probability,prob >= 0.50,0.5,76878,6206,28729,0.37369598584770675,0.6471422253440516,0.6388989922151334,0.1358905635420655,0.6290686432484692,0.6487293411817976,0.9521900766371056,0.22350078717618435,0.15642450034793567,0.3512706588182024,0.37093135675153077,45847,24825,2302,3904,"TN=45847, FP=24825, FN=2302, TP=3904"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,top_percentile,top 5%,0.7252638360829181,76878,6206,3844,0.050001300762246674,0.8934935872421239,0.5543987630810879,0.24219562955254942,0.1500161134386078,0.958781412723568,0.9277733658296136,0.185273631840796,0.1359860515709226,0.04121858727643197,0.8499838865613922,67759,2913,5275,931,"TN=67759, FP=2913, FN=5275, TP=931"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,top_percentile,top 10%,0.6679144237114645,76878,6206,7688,0.10000260152449335,0.8603501651968053,0.5839948031515654,0.2053850156087409,0.2544311956171447,0.913558410685986,0.9331261743026449,0.22729235641284007,0.15253996283529067,0.08644158931401404,0.7455688043828553,64563,6109,4627,1579,"TN=64563, FP=6109, FN=4627, TP=1579"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,top_percentile,top 20%,0.5929935541215005,76878,6206,15376,0.2000052030489867,0.7875334946278519,0.621188708466855,0.17065556711758584,0.42281662906864326,0.8195607878650668,0.9417579916100289,0.2431656009637661,0.16506516286825995,0.18043921213493322,0.5771833709313567,57920,12752,3582,2624,"TN=57920, FP=12752, FN=3582, TP=2624"
spec::07_full_balanced_sensitivity,07_full_balanced_sensitivity,top_percentile,top 30%,0.5365147331737395,76878,6206,23064,0.3000078045734801,0.7081349670907151,0.6362091546949205,0.14810960804717307,0.5504350628424106,0.7219832465474304,0.9481547552681459,0.23341305090536385,0.16193880050453816,0.2780167534525696,0.44956493715758944,51024,19648,2790,3416,"TN=51024, FP=19648, FN=2790, TP=3416"
algorithm::null_baseline,Null baseline,probability,prob >= 0.05,0.05,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
algorithm::null_baseline,Null baseline,probability,prob >= 0.10,0.1,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.15,0.15,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.20,0.2,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.25,0.25,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.30,0.3,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.40,0.4,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,probability,prob >= 0.50,0.5,76878,6206,0,0.0,0.9192746949712531,0.5,0.0,0.0,1.0,0.9192746949712531,0.0,0.0,0.0,1.0,70672,0,6206,0,"TN=70672, FP=0, FN=6206, TP=0"
algorithm::null_baseline,Null baseline,top_percentile,top 5%,0.08072999093798372,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
algorithm::null_baseline,Null baseline,top_percentile,top 10%,0.08072999093798372,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
algorithm::null_baseline,Null baseline,top_percentile,top 20%,0.08072999093798372,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
algorithm::null_baseline,Null baseline,top_percentile,top 30%,0.08072999093798372,76878,6206,76878,1.0,0.08072530502874685,0.5,0.08072530502874685,1.0,0.0,,0.14939097780559435,0.0,1.0,0.0,0,70672,0,6206,"TN=0, FP=70672, FN=0, TP=6206"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.05,0.05,76878,6206,54296,0.706261869455501,0.3548479408933635,0.5936840774492773,0.10041255341093266,0.8785046728971962,0.3088634820013584,0.9666105747940837,0.1802254470926581,0.11206248197904244,0.6911365179986416,0.12149532710280374,21828,48844,754,5452,"TN=21828, FP=48844, FN=754, TP=5452"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.10,0.1,76878,6206,24679,0.3210151148573064,0.6911340045266526,0.6382800183839852,0.14465740102921512,0.5752497582984208,0.7013102784695495,0.9495009482940286,0.2311801845556095,0.16137049467250103,0.29868972153045054,0.4247502417015791,49563,21109,2636,3570,"TN=49563, FP=21109, FN=2636, TP=3570"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.15,0.15,76878,6206,7116,0.09256224147350348,0.8658393818777804,0.581468507730693,0.21135469364811693,0.24234611666129552,0.9205908988000906,0.9325994094206015,0.22579192313466445,0.1531517284180552,0.07940910119990945,0.7576538833387044,65060,5612,4702,1504,"TN=65060, FP=5612, FN=4702, TP=1504"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.20,0.2,76878,6206,1568,0.020395952027888343,0.9101953744894509,0.5270308245119218,0.2774234693877551,0.07009345794392523,0.9839681910799185,0.9233700703757801,0.11191149987136609,0.10418843444908582,0.016031808920081502,0.9299065420560748,69539,1133,5771,435,"TN=69539, FP=1133, FN=5771, TP=435"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.25,0.25,76878,6206,360,0.004682744088035589,0.917505658315773,0.5072689410607115,0.3111111111111111,0.018047051240734774,0.9964908308806882,0.9203586084320029,0.03411513859275053,0.058009305265592,0.00350916911931175,0.9819529487592652,70424,248,6094,112,"TN=70424, FP=248, FN=6094, TP=112"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.30,0.3,76878,6206,103,0.0013397851140768491,0.9189234891646505,0.5026016823823461,0.36893203883495146,0.006123106670963584,0.9990802580937288,0.919661348095083,0.01204628308765256,0.038751214959985056,0.0009197419062712248,0.9938768933290364,70607,65,6168,38,"TN=70607, FP=65, FN=6168, TP=38"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.40,0.4,76878,6206,24,0.0003121829392023726,0.9191966492364526,0.5006189806712428,0.375,0.0014502094747019013,0.9997877518677836,0.9193665911988966,0.0028892455858747996,0.019089642752640922,0.0002122481322164365,0.9985497905252981,70657,15,6197,9,"TN=70657, FP=15, FN=6197, TP=9"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,probability,prob >= 0.50,0.5,76878,6206,7,9.105335726735867e-05,0.9192616873487864,0.5002134018281548,0.42857142857142855,0.00048340315823396714,0.9999434004980756,0.9193063704127694,0.0009657170449058426,0.012185052997643721,5.659950192438306e-05,0.9995165968417661,70668,4,6203,3,"TN=70668, FP=4, FN=6203, TP=3"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,top_percentile,top 5%,0.17117461472611206,76878,6206,3844,0.050001300762246674,0.8938057701813262,0.5554504686504425,0.24531737773152965,0.15194972607154367,0.9589512112293411,0.9279376728646932,0.18766169154228857,0.1386151056098625,0.04104878877065882,0.8480502739284563,67771,2901,5263,943,"TN=67771, FP=2901, FN=5263, TP=943"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,top_percentile,top 10%,0.14713275967914743,76878,6206,7688,0.10000260152449335,0.8605062566664066,0.5845206559362426,0.20616545265348596,0.2553980019336126,0.9136433099388725,0.9332128920364214,0.22815603857780337,0.15349494530113159,0.08635669006112746,0.7446019980663874,64569,6103,4621,1585,"TN=64569, FP=6103, FN=4621, TP=1585"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,top_percentile,top 20%,0.12111158584193034,76878,6206,15376,0.2000052030489867,0.7882098909961237,0.6234674038671231,0.1723465140478668,0.42700612310667097,0.8199286846275753,0.9421807420896882,0.24557501621721806,0.16816886148945023,0.1800713153724247,0.572993876893329,57946,12726,3556,2650,"TN=57946, FP=12726, FN=3556, TP=2650"
algorithm::linear_probability_model_ols,Linear Probability Model â€” LPM,top_percentile,top 30%,0.10323199936543151,76878,6206,23064,0.3000078045734801,0.7084991805197846,0.6374361445258341,0.14871661463753036,0.5526909442475024,0.7221813448041657,0.9484149106180548,0.2343696617697301,0.16339756634075858,0.27781865519583426,0.4473090557524976,51038,19634,2776,3430,"TN=51038, FP=19634, FN=2776, TP=3430"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.05,0.05,76878,6206,51164,0.6655219958895913,0.3913733447800411,0.6016447572663874,0.10339301071065593,0.852400902352562,0.35088861218021283,0.9643773819709108,0.1844169426529545,0.11737550948954904,0.6491113878197872,0.14759909764743798,24798,45874,916,5290,"TN=24798, FP=45874, FN=916, TP=5290"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.10,0.1,76878,6206,19835,0.2580061916282942,0.7423840370457088,0.6329367736868459,0.15719687421225106,0.5024170157911698,0.763456531582522,0.9458653997861263,0.2394685303943781,0.1655340822560357,0.23654346841747792,0.4975829842088302,53955,16717,3088,3118,"TN=53955, FP=16717, FN=3088, TP=3118"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.15,0.15,76878,6206,7559,0.0983246182262806,0.8618460417804834,0.5842939752046392,0.20796401640428627,0.25330325491459876,0.9152846954946796,0.9331496415124281,0.22840537595350527,0.15424027477586688,0.08471530450532035,0.7466967450854012,64685,5987,4634,1572,"TN=64685, FP=5987, FN=4634, TP=1572"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.20,0.2,76878,6206,3042,0.03956918754390073,0.8996331850464372,0.5456119115703828,0.2518080210387903,0.12342893973573961,0.9677948834050261,0.9263232027737147,0.1656574394463668,0.12747474752640264,0.032205116594973965,0.8765710602642603,68396,2276,5440,766,"TN=68396, FP=2276, FN=5440, TP=766"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.25,0.25,76878,6206,1238,0.01610343661385572,0.9125367465334686,0.522792394157837,0.29079159935379645,0.05800837898807606,0.9875764093275979,0.9227128503437335,0.09672219236969372,0.09865371327991848,0.012423590672402084,0.9419916210119239,69794,878,5846,360,"TN=69794, FP=878, FN=5846, TP=360"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.30,0.3,76878,6206,535,0.0069590780197195555,0.9168682848149016,0.5115522811952268,0.32710280373831774,0.028198517563648082,0.9949060448268056,0.9210012705814548,0.05192107995846314,0.07571219231039954,0.005093955173194476,0.9718014824363519,70312,360,6031,175,"TN=70312, FP=360, FN=6031, TP=175"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.40,0.4,76878,6206,92,0.0011967012669424283,0.9190405577668513,0.5025918645667127,0.40217391304347827,0.0059619722848855946,0.9992217568485398,0.9196598338238742,0.011749761829152112,0.0408448157023107,0.0007782431514602671,0.9940380277151144,70617,55,6169,37,"TN=70617, FP=55, FN=6169, TP=37"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.50,0.5,76878,6206,16,0.0002081219594682484,0.9192746949712531,0.5005879380423875,0.5,0.0012890750886239124,0.9998868009961512,0.9193619734068851,0.0025715204114432656,0.022206253970295554,0.00011319900384876613,0.9987109249113761,70664,8,6198,8,"TN=70664, FP=8, FN=6198, TP=8"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 5%,0.18639937309838975,76878,6206,3844,0.050001300762246674,0.8936236634667916,0.5548369737349856,0.24349635796045785,0.15082178536899774,0.9588521621009735,0.9278418270942301,0.1862686567164179,0.13708149075381426,0.04114783789902649,0.8491782146310023,67764,2908,5270,936,"TN=67764, FP=2908, FN=5270, TP=936"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 10%,0.14902962855991772,76878,6206,7688,0.10000260152449335,0.8606883633809412,0.5851341508516994,0.20707596253902186,0.2565259426361586,0.9137423590672402,0.9333140627258274,0.22916366777026054,0.15460909151127927,0.0862576409327598,0.7434740573638414,64576,6096,4614,1592,"TN=64576, FP=6096, FN=4614, TP=1592"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 20%,0.11326207300656531,76878,6206,15382,0.2000832487837873,0.7880537995265225,0.6231620278483412,0.17208425432323496,0.426522719948437,0.8198013357482454,0.9421263171588397,0.24522883083194366,0.16772838510788943,0.1801986642517546,0.573477280051563,57937,12735,3559,2647,"TN=57937, FP=12735, FN=3559, TP=2647"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 30%,0.09214708456400354,76878,6206,23065,0.30002081219594684,0.7082780509378496,0.6367279325418571,0.14836332104920877,0.5514018691588785,0.7220539959248359,0.9482652890565477,0.23381503877557994,0.16255356092164383,0.2779460040751641,0.4485981308411215,51029,19643,2784,3422,"TN=51029, FP=19643, FN=2784, TP=3422"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.05,0.05,76878,6206,51195,0.665925232186061,0.3910741694633055,0.6017760027195486,0.10340853598984276,0.853045439896874,0.3505065655422232,0.9644901296577503,0.1844567167819376,0.1175623645526335,0.6494934344577767,0.14695456010312602,24771,45901,912,5294,"TN=24771, FP=45901, FN=912, TP=5294"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.10,0.1,76878,6206,19838,0.25804521449569445,0.7423710294232421,0.6330031910044038,0.1572235104345196,0.5025781501772478,0.7634282318315598,0.9458800841514726,0.23951773921056674,0.16560861743255603,0.2365717681684401,0.49742184982275217,53953,16719,3087,3119,"TN=53953, FP=16719, FN=3087, TP=3119"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.15,0.15,76878,6206,7564,0.09838965633861443,0.8618070189130831,0.584346242646716,0.20795875198307773,0.2534643893006768,0.9152280959927552,0.933159246328303,0.22846768336964415,0.1542904593770502,0.08477190400724474,0.7465356106993233,64681,5991,4633,1573,"TN=64681, FP=5991, FN=4633, TP=1573"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.20,0.2,76878,6206,3041,0.03955617992143396,0.8996722079138375,0.545706628638903,0.2522196645840184,0.12359007412181759,0.9678231831559883,0.9263377439495104,0.16589164053206445,0.12775959582408575,0.032176816844011774,0.8764099258781824,68398,2274,5439,767,"TN=68398, FP=2274, FN=5439, TP=767"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.25,0.25,76878,6206,1234,0.016051406123988657,0.9125887770233356,0.5228206939087992,0.2917341977309562,0.05800837898807606,0.9876330088295223,0.9227169372322986,0.0967741935483871,0.09893355052145882,0.0123669911704777,0.9419916210119239,69798,874,5846,360,"TN=69798, FP=874, FN=5846, TP=360"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.30,0.3,76878,6206,535,0.0069590780197195555,0.9168682848149016,0.5115522811952268,0.32710280373831774,0.028198517563648082,0.9949060448268056,0.9210012705814548,0.05192107995846314,0.07571219231039954,0.005093955173194476,0.9718014824363519,70312,360,6031,175,"TN=70312, FP=360, FN=6031, TP=175"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.40,0.4,76878,6206,91,0.0011836936444756627,0.9190535653893182,0.5025989395044532,0.4065934065934066,0.0059619722848855946,0.9992359067240209,0.9196608800968914,0.011751627759250437,0.041180460273693376,0.0007640932759791714,0.9940380277151144,70618,54,6169,37,"TN=70618, FP=54, FN=6169, TP=37"
algorithm::ridge_logit_l2,Ridge Logistic Regression,probability,prob >= 0.50,0.5,76878,6206,15,0.00019511433700148287,0.91928770259372,0.5005950129801281,0.5333333333333333,0.0012890750886239124,0.9999009508716323,0.9193630225205885,0.002571933772705353,0.02321035147470983,9.904912836767037e-05,0.9987109249113761,70665,7,6198,8,"TN=70665, FP=7, FN=6198, TP=8"
algorithm::ridge_logit_l2,Ridge Logistic Regression,top_percentile,top 5%,0.18638635581974536,76878,6206,3844,0.050001300762246674,0.8936236634667916,0.5548369737349856,0.24349635796045785,0.15082178536899774,0.9588521621009735,0.9278418270942301,0.1862686567164179,0.13708149075381426,0.04114783789902649,0.8491782146310023,67764,2908,5270,936,"TN=67764, FP=2908, FN=5270, TP=936"
algorithm::ridge_logit_l2,Ridge Logistic Regression,top_percentile,top 10%,0.14903622069542233,76878,6206,7688,0.10000260152449335,0.8606883633809412,0.5851341508516994,0.20707596253902186,0.2565259426361586,0.9137423590672402,0.9333140627258274,0.22916366777026054,0.15460909151127927,0.0862576409327598,0.7434740573638414,64576,6096,4614,1592,"TN=64576, FP=6096, FN=4614, TP=1592"
algorithm::ridge_logit_l2,Ridge Logistic Regression,top_percentile,top 20%,0.11328568007166902,76878,6206,15378,0.20003121829392023,0.788079814771456,0.6231026854685239,0.17206398751463128,0.426361585562359,0.8198437853746887,0.9421138211382114,0.24518161601186064,0.16766391899318225,0.18015621462531128,0.573638414437641,57940,12732,3560,2646,"TN=57940, FP=12732, FN=3560, TP=2646"
algorithm::ridge_logit_l2,Ridge Logistic Regression,top_percentile,top 30%,0.09215339217545278,76878,6206,23064,0.3000078045734801,0.7083430890501834,0.6369102917411569,0.14845646895594866,0.5517241379310345,0.7220964455512792,0.9483034154680938,0.2339596856850017,0.1627723809823784,0.27790355444872084,0.4482758620689655,51032,19640,2782,3424,"TN=51032, FP=19640, FN=2782, TP=3424"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.05,0.05,76878,6206,51252,0.6666666666666666,0.3905668721871016,0.6021615104453533,0.10346913291188636,0.8544956493715758,0.3498273715191306,0.9647623507375322,0.1845870026802186,0.11807312505013175,0.6501726284808693,0.1455043506284241,24723,45949,903,5303,"TN=24723, FP=45949, FN=903, TP=5303"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.10,0.1,76878,6206,19853,0.258240328832696,0.7425661437602435,0.6342116988999887,0.1578602730065985,0.5049951659684176,0.7634282318315598,0.9461288908373521,0.24053110249817722,0.16707221400751168,0.2365717681684401,0.49500483403158235,53953,16719,3072,3134,"TN=53953, FP=16719, FN=3072, TP=3134"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.15,0.15,76878,6206,7531,0.09796040479721116,0.8622102552095527,0.5844920734613746,0.20873721949276325,0.25330325491459876,0.9156808920081503,0.9331766334520599,0.22887093251801705,0.154858617378567,0.08431910799184968,0.7466967450854012,64713,5959,4634,1572,"TN=64713, FP=5959, FN=4634, TP=1572"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.20,0.2,76878,6206,3016,0.03923098935976482,0.899815291760972,0.5452700071669598,0.2519893899204244,0.12246213341927167,0.968077880914648,0.9262679050120495,0.164823248752982,0.12704100927776008,0.03192211908535205,0.8775378665807283,68416,2256,5446,760,"TN=68416, FP=2256, FN=5446, TP=760"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.25,0.25,76878,6206,1218,0.01584328416452041,0.9125887770233356,0.5222327558664116,0.2889983579638752,0.05671930389945214,0.9877462078333711,0.9226275442770289,0.09482758620689655,0.09700543303888816,0.012253792166628934,0.9432806961005479,69806,866,5854,352,"TN=69806, FP=866, FN=5854, TP=352"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.30,0.3,76878,6206,525,0.0068290017950519005,0.9169203153047686,0.5113601041802937,0.32761904761904764,0.027715114405414115,0.9950050939551732,0.9209723259072989,0.05110681919477047,0.07515349494975722,0.004994906044826806,0.9722848855945859,70319,353,6034,172,"TN=70319, FP=353, FN=6034, TP=172"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.40,0.4,76878,6206,95,0.0012357241343427248,0.9190795806342517,0.5028335661458296,0.42105263157894735,0.006445375443119562,0.9992217568485398,0.9196957659898676,0.012696397397238534,0.04394389886199665,0.0007782431514602671,0.9935546245568805,70617,55,6166,40,"TN=70617, FP=55, FN=6166, TP=40"
algorithm::lasso_logit_l1,Lasso Logistic Regression,probability,prob >= 0.50,0.5,76878,6206,23,0.0002991753167356071,0.9192356721038528,0.5007136977397628,0.43478260869565216,0.0016113438607798904,0.9998160516187458,0.9193806518769111,0.0032107882485150102,0.022484017371353814,0.00018394838125424497,0.9983886561392201,70659,13,6196,10,"TN=70659, FP=13, FN=6196, TP=10"
algorithm::lasso_logit_l1,Lasso Logistic Regression,top_percentile,top 5%,0.1861190520923888,76878,6206,3844,0.050001300762246674,0.893597648221858,0.554749331604206,0.24323621227887618,0.15066065098291975,0.9588380122254924,0.9278281348413068,0.18606965174129353,0.13686240291723592,0.04116198777450759,0.8493393490170802,67763,2909,5271,935,"TN=67763, FP=2909, FN=5271, TP=935"
algorithm::lasso_logit_l1,Lasso Logistic Regression,top_percentile,top 10%,0.1490031260371699,76878,6206,7688,0.10000260152449335,0.860922500585343,0.5859229300287152,0.20824661810613943,0.25797615211086045,0.9138697079465701,0.9334441393264923,0.23045919101770548,0.15604156521004062,0.08613029205342992,0.7420238478891396,64585,6087,4605,1601,"TN=64585, FP=6087, FN=4605, TP=1601"
algorithm::lasso_logit_l1,Lasso Logistic Regression,top_percentile,top 20%,0.11328577282904444,76878,6206,15376,0.2000052030489867,0.7879497385467884,0.6225909825593277,0.1716961498439126,0.4253947792458911,0.8197871858727643,0.9420181457513577,0.24464831804281345,0.1669751312505309,0.1802128141272357,0.5746052207541089,57936,12736,3566,2640,"TN=57936, FP=12736, FN=3566, TP=2640"
algorithm::lasso_logit_l1,Lasso Logistic Regression,top_percentile,top 30%,0.09211575897760078,76878,6206,23064,0.3000078045734801,0.7083691042951169,0.6369979338719364,0.1484998265695456,0.5518852723171125,0.7221105954267603,0.9483219979930873,0.23402801503245643,0.16287657854210844,0.27788940457323974,0.4481147276828875,51033,19639,2781,3425,"TN=51033, FP=19639, FN=2781, TP=3425"
algorithm::elastic_net_logit,Elastic Net Logistic Regression,probability,prob >= 0.05,0.05,76878,6206,51222,0.6662764379926637,0.39093108561617107,0.6022861164467902,0.1035102104564445,0.854334514985498,0.3502377179080824,0.9647645774867477,0.18464860346869122,0.11818259524936203,0.6497622820919176,0.1456654850145021,24752,45920,904,5302,"TN=24752, FP=45920, FN=904, TP=5302"
