feature,count,missing_count,missing_pct,mean,std,min,p25,median_p50,p75,p95,max,skewness,kurtosis,sum
FLAG_PHONE,307511,0,0.0,0.28106636835755466,0.44952054685675835,0.0,0.0,0.0,1.0,1.0,1.0,0.9740825289977859,-1.0511700633774763,86431.0
FLAG_WORK_PHONE,307511,0,0.0,0.1993684778755882,0.3995262281502265,0.0,0.0,0.0,0.0,1.0,1.0,1.5049498942087771,0.26487590674521,61308.0
FLOORSMAX_AVG,154491,153020,49.76082156410665,0.22628190703665582,0.144640699548004,0.0,0.1667,0.1667,0.3333,0.4792,1.0,1.226453556015356,2.4325451531731037,34958.518099999994
FLOORSMAX_MEDI,154491,153020,49.76082156410665,0.22589659009262678,0.14506702591935142,0.0,0.1667,0.1667,0.3333,0.4792,1.0,1.2401854976388538,2.468554650747402,34898.9901
FLOORSMAX_MODE,154491,153020,49.76082156410665,0.2223150474784939,0.14370940659531573,0.0,0.1667,0.1667,0.3333,0.4583,1.0,1.2443425001895434,2.535687486366017,34345.674
FLOORSMIN_AVG,98869,208642,67.84862980511267,0.2318935004905481,0.1613802888001374,0.0,0.0833,0.2083,0.375,0.5,1.0,0.9541972815367739,1.33825581745075,22927.0785
FLOORSMIN_MEDI,98869,208642,67.84862980511267,0.23162493804933804,0.16193354145715616,0.0,0.0833,0.2083,0.375,0.5,1.0,0.9602264549841373,1.346573932592416,22900.526
FLOORSMIN_MODE,98869,208642,67.84862980511267,0.22805849255074895,0.16115977149547595,0.0,0.0833,0.2083,0.375,0.5,1.0,0.963834755018831,1.3537255903892857,22547.9151
HAS_BUREAU_BALANCE_HISTORY,307511,0,0.0,0.29992748226892696,0.45822665838973664,0.0,0.0,0.0,1.0,1.0,1.0,0.8732526373770539,-1.2374378794448724,92231.0
HAS_BUREAU_HISTORY,307511,0,0.0,0.8568506492450677,0.3502256601206603,0.0,1.0,1.0,1.0,1.0,1.0,-2.0378459421507116,2.15283008554385,263491.0
HAS_CREDIT_CARD_HISTORY,307511,0,0.0,0.2826077766323806,0.4502680096530686,0.0,0.0,0.0,1.0,1.0,1.0,0.9656188429948596,-1.0675871935037298,86905.0
HAS_INSTALLMENT_HISTORY,307511,0,0.0,0.9483985938714388,0.2212212922826107,0.0,1.0,1.0,1.0,1.0,1.0,-4.0538729845847525,14.433980051290671,291643.0
HAS_POS_CASH_HISTORY,307511,0,0.0,0.9412476301660754,0.23516102718369905,0.0,1.0,1.0,1.0,1.0,1.0,-3.752751935725113,12.083225678320744,289444.0
HAS_PREVIOUS_APPLICATION,307511,0,0.0,0.9464929709831518,0.22504264385512554,0.0,1.0,1.0,1.0,1.0,1.0,-3.968100154430464,13.745908236631916,291057.0
HOUR_APPR_PROCESS_START,307511,0,0.0,12.063418869568894,3.265832255437871,0.0,10.0,12.0,14.0,17.0,23.0,-0.02802445946067512,-0.1941728655304189,3709634.0
INST_AMT_INSTALMENT_MEAN,291643,15868,5.160140612856125,18392.6114987398,23337.97227908364,0.0,7799.513275862068,12572.652,21376.135868055557,50687.889520559205,2504589.66,18.637978032737646,1117.1086666019237,5364076395.326971
INST_AMT_INSTALMENT_SUM,307511,0,0.0,637718.256407722,869896.0514612475,0.0,114704.505,298091.745,796416.9075,2446993.1925,23274726.93,2.8553275679162686,13.005337442872374,196105378746.195
INST_AMT_PAYMENT_MEAN,291635,15876,5.162742145809418,18754.310244850072,25105.356121809935,0.189,7478.370187500001,12225.755769230767,21352.864652406417,54119.307016483515,2504589.66,16.098524142724084,850.0679216021579,5469413268.256851
INST_AMT_PAYMENT_SUM,307511,0,0.0,643569.4045556257,904757.8156460937,0.0,111472.5375,289330.02,786505.1625000001,2530560.825,25537053.78,2.9713049429217095,14.23478677014143,197904671164.30502
INST_DAYS_EARLY_POSITIVE_MEAN,291635,15876,5.162742145809418,12.267749865547557,9.142992816800476,0.0,6.6751623376623375,10.12162162162162,15.142857142857142,28.2,295.0,3.6384377192113346,35.626228932955414,3577705.2320389617
INST_DAYS_LATE_POSITIVE_MAX,291635,15876,5.162742145809418,18.375555060263686,110.653461888813,0.0,0.0,1.0,9.0,35.0,2884.0,13.212138552345827,210.16632945730873,5358955.0
INST_DAYS_LATE_POSITIVE_MEAN,291635,15876,5.162742145809418,1.0660101588875572,9.10467381677396,0.0,0.0,0.0384615384615384,0.5185185185185185,3.6,1885.386363636364,80.3207980374799,11769.100010072483,310885.8726871728
INST_DAYS_LATE_POSITIVE_SUM,307511,0,0.0,40.43435194188175,328.4002415915308,0.0,0.0,1.0,19.0,158.0,82957.0,104.67641075289471,19302.76326754294,12434008.0
INST_LATE_PAYMENT_COUNT,307511,0,0.0,3.2311982335591245,6.275392884361928,0.0,0.0,1.0,4.0,15.0,159.0,3.9062073734073874,25.042612734213026,993629.0
INST_LATE_PAYMENT_RATE,291643,15868,5.160140612856125,0.07579195493942635,0.11602966896505504,0.0,0.0,0.0185185185185185,0.1111111111111111,0.3291139240506329,1.0,2.1673006270659103,5.956217787865693,22104.19311439912
INST_PAYMENT_COUNT,307511,0,0.0,37.69488571140545,40.63635711265469,0.0,11.0,23.0,48.0,128.0,372.0,1.9983414650997355,4.47159212055643,11591592.0
INST_PAYMENT_MISSING_COUNT,307511,0,0.0,0.008399699522943895,0.2657989770708972,0.0,0.0,0.0,0.0,0.0,57.0,104.91690038309378,16181.472429896405,2583.0
INST_PAYMENT_RATIO_MEAN,291632,15879,5.163717720666903,1.3829745935896318,30.17896588878728,0.3333333333333333,0.953846153846154,1.0,1.0,1.2480591600489968,8482.446154543808,159.9076506817087,32788.91348524802,403319.64667773154
INST_PAYMENT_RATIO_MIN,291632,15879,5.163717720666903,0.5958911931779198,0.47220382024002067,0.0,0.014444363973272974,1.0,1.0,1.0,1.6004950864800846,-0.3420360841162135,-1.8398700108288348,173780.9404488631
INST_PREV_COUNT,307511,0,0.0,2.775003170618287,2.090419490196492,0.0,1.0,2.0,4.0,7.0,26.0,1.5365219629175244,3.831777690746754,853344.0
INST_TOTAL_PAYMENT_RATIO,291640,15871,5.16111618771361,0.9918214642020683,0.13624783533012555,0.0,0.961237986516146,1.0,1.0,1.2243287702177428,5.48514101952473,2.0865827517325983,14.457935696839446,289254.8118198912
INST_UNDERPAYMENT_COUNT,307511,0,0.0,3.641824194906849,7.853042440720183,0.0,0.0,0.0,4.0,18.0,154.0,4.106073461506057,25.8039509752718,1119901.0
INST_UNDERPAYMENT_RATE,291643,15868,5.160140612856125,0.08398296904171938,0.14998734112282067,0.0,0.0,0.0,0.109090909090909,0.4210526315789473,1.0,2.3848282754007752,6.109985605437355,24493.045040234167
IS_TRAIN,307511,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,307511.0
LANDAREA_AVG,124921,182590,59.376737742714894,0.06633318417239695,0.08118364070179358,0.0,0.0187,0.0481,0.0856,0.1947,1.0,4.458676640750081,34.74479054144571,8286.4077
LANDAREA_MEDI,124921,182590,59.376737742714894,0.06716874904939922,0.08216701028007205,0.0,0.0187,0.0487,0.0868,0.1976,1.0,4.3682923191800445,33.23797701470323,8390.7873
LANDAREA_MODE,124921,182590,59.376737742714894,0.06495768445657656,0.08175027780843543,0.0,0.0166,0.0458,0.0841,0.1956,1.0,4.377026549681161,33.2732701030747,8114.5788999999995
LIVE_CITY_NOT_WORK_CITY,307511,0,0.0,0.17955455252007246,0.38381661538559586,0.0,0.0,0.0,0.0,1.0,1.0,1.6697949946488255,0.7882204505656651,55215.0
LIVE_REGION_NOT_WORK_REGION,307511,0,0.0,0.04065870814377372,0.19749861882842365,0.0,0.0,0.0,0.0,0.0,1.0,4.65162016908563,19.63769791769759,12503.0
LIVINGAPARTMENTS_AVG,97312,210199,68.35495315614726,0.10077477495067412,0.0925761339604974,0.0,0.0504,0.0756,0.121,0.2723,1.0,3.042198061393282,16.490629995238653,9806.5949
LIVINGAPARTMENTS_MEDI,97312,210199,68.35495315614726,0.1019544732407103,0.09364233271153832,0.0,0.0513,0.0761,0.1231,0.277,1.0,2.9882914448561615,15.697053096115166,9921.3937
LIVINGAPARTMENTS_MODE,97312,210199,68.35495315614726,0.10564485674942452,0.09788044657879372,0.0,0.0542,0.0771,0.1313,0.2948,1.0,2.902671828936423,14.224993944167604,10280.512299999999
LIVINGAREA_AVG,153161,154350,50.193326417591564,0.10739901933259771,0.11056452318371336,0.0,0.0453,0.0745,0.1299,0.3205,1.0,2.85473644632105,12.331174197844902,16449.3412
LIVINGAREA_MEDI,153161,154350,50.193326417591564,0.10860673604899419,0.11226025867534761,0.0,0.0457,0.0749,0.1303,0.3255,1.0,2.84893537121163,12.138561231946571,16634.3163
LIVINGAREA_MODE,153161,154350,50.193326417591564,0.10597505043712172,0.11184526587783379,0.0,0.0427,0.0731,0.1252,0.3229999999999999,1.0,2.9024911269667686,12.459061860591635,16231.2447
NONLIVINGAPARTMENTS_AVG,93997,213514,69.43296337366793,0.008808672617211188,0.04773166205034794,0.0,0.0,0.0,0.0039,0.0309,1.0,15.54118547681354,284.7303364742677,827.9888000000001
NONLIVINGAPARTMENTS_MEDI,93997,213514,69.43296337366793,0.008651013330212667,0.04741472790780269,0.0,0.0,0.0,0.0039,0.0311,1.0,15.671995157824549,289.49245478571777,813.1693
NONLIVINGAPARTMENTS_MODE,93997,213514,69.43296337366793,0.008076387544283328,0.046276266219835646,0.0,0.0,0.0,0.0039,0.0272,1.0,16.251819241589054,309.72694746131145,759.1562
NONLIVINGAREA_AVG,137829,169682,55.17916432257708,0.02835775707579682,0.06952318332123605,0.0,0.0,0.0036,0.0277,0.1279,1.0,6.559011647197607,64.91241640797908,3908.5213
NONLIVINGAREA_MEDI,137829,169682,55.17916432257708,0.02823592059726182,0.07016648150682482,0.0,0.0,0.0031,0.0266,0.1295,1.0,6.508830983416643,63.654035193281096,3891.7286999999997
NONLIVINGAREA_MODE,137829,169682,55.17916432257708,0.027022319685987714,0.07025385904394456,0.0,0.0,0.0011,0.0231,0.1294,1.0,6.522450898549667,63.35707261365652,3724.4593000000004
OBS_30_CNT_SOCIAL_CIRCLE,306490,1021,0.3320206431639844,1.4222454239942575,2.400988746109008,0.0,0.0,0.0,2.0,6.0,348.0,12.13959776486944,1424.8155517207313,435904.0
OBS_60_CNT_SOCIAL_CIRCLE,306490,1021,0.3320206431639844,1.4052921791901856,2.3798033519793806,0.0,0.0,0.0,2.0,6.0,344.0,12.070828697697406,1409.7045568880412,430708.0
OWN_CAR_AGE,104582,202929,65.9908100848425,12.061090818687727,11.94481158224276,0.0,5.0,9.0,15.0,30.0,91.0,2.745422130868457,9.214945323055364,1261373.0
POS_ACTIVE_MONTH_COUNT,307511,0,0.0,25.425357141695745,22.749737847461667,0.0,10.0,19.0,35.0,71.0,271.0,1.7810461188859035,4.525444191976434,7818577.0
POS_CNT_INSTALMENT_FUTURE_MEAN,289420,18091,5.883041582252342,9.178496837012332,6.532598693786712,0.0,5.0,6.95,11.674488652283552,22.5,60.0,1.9205889268106822,5.168992792642006,2656440.554568109
POS_CNT_INSTALMENT_FUTURE_MIN,289420,18091,5.883041582252342,0.5635305092944509,2.765748102435567,0.0,0.0,0.0,0.0,3.0,60.0,8.527810611114838,102.33387401505311,163097.0
POS_CNT_INSTALMENT_MAX,289420,18091,5.883041582252342,20.426173035726627,13.949578260279116,1.0,12.0,12.0,24.0,48.0,84.0,1.3048593899998011,0.9646726194876027,5911743.0
POS_CNT_INSTALMENT_MEAN,289420,18091,5.883041582252342,14.639774234755345,7.967733821914131,1.0,9.625,12.0,18.55555555555556,30.266713615023463,72.0,1.499464446833876,3.0417948558289014,4237043.459022892
POS_COMPLETED_MONTH_COUNT,307511,0,0.0,2.064550536403576,3.0866907558038235,0.0,1.0,1.0,3.0,5.0,85.0,11.538907468092827,186.1437847050451,634872.0
POS_DEMAND_MONTH_COUNT,307511,0,0.0,0.01986920793077321,1.0191758378421096,0.0,0.0,0.0,0.0,0.0,134.0,66.63110234018478,5176.889229420252,6110.0
POS_DPD_DEF_MONTH_COUNT,307511,0,0.0,0.3222974137510528,1.5277846888511677,0.0,0.0,0.0,0.0,2.0,120.0,25.68760650286045,1353.3062684787346,99110.0
POS_DPD_DEF_MONTH_RATE,289444,18067,5.8752369833924645,0.010186922218273806,0.03999584535061906,0.0,0.0,0.0,0.0,0.0666666666666666,1.0,7.541894107843194,85.43330962655685,2948.5435145460438
POS_DPD_MONTH_COUNT,307511,0,0.0,0.8425942486610235,4.736890871035625,0.0,0.0,0.0,0.0,4.0,120.0,13.215879667513676,213.13188762422664,259107.0
POS_DPD_MONTH_RATE,289444,18067,5.8752369833924645,0.0216414605286145,0.07992705868819418,0.0,0.0,0.0,0.0,0.1219512195121951,1.0,6.5832746465212395,54.10440482708115,6263.990901244296
POS_FUTURE_GT_TOTAL_COUNT,307511,0,0.0,0.0209098211120903,0.23857967698172514,0.0,0.0,0.0,0.0,0.0,10.0,16.793535228348357,372.27977388176595,6430.0
POS_MONTHS_BALANCE_OLDEST,289444,18067,5.8752369833924645,-52.703341579027374,29.610499799787338,-96.0,-81.0,-51.0,-25.0,-10.0,-1.0,-0.04172792041534486,-1.4265475629465334,-15254666.0
POS_MONTHS_BALANCE_RECENT,289444,18067,5.8752369833924645,-12.560709498210361,18.66288767927002,-96.0,-15.0,-4.0,-2.0,-1.0,-1.0,-2.2933073967846385,4.9259362129756035,-3635622.0
POS_MONTH_COUNT,307511,0,0.0,27.782339493546573,24.580154232219076,0.0,11.0,21.0,38.0,77.0,295.0,1.7783891883294456,4.470624337594125,8543375.0
POS_PREV_COUNT,307511,0,0.0,2.602628849049302,2.012463874123048,0.0,1.0,2.0,3.0,6.0,26.0,1.644130087246643,4.434882454627606,800337.0
POS_SK_DPD_DEF_MAX,289444,18067,5.8752369833924645,1.46882989455646,30.60958589556058,0.0,0.0,0.0,0.0,8.0,3373.0,86.70120914243289,8092.366407091562,425144.0
POS_SK_DPD_DEF_MEAN,289444,18067,5.8752369833924645,0.21486322487840506,12.926304880318103,0.0,0.0,0.0,0.0,0.3555555555555555,1740.5544554455446,102.19833608584774,11181.884326009003,62190.87126170508
POS_SK_DPD_MAX,289444,18067,5.8752369833924645,15.69764444935808,153.16924603468092,0.0,0.0,0.0,0.0,18.0,4231.0,14.748727064728193,246.61007382044238,4543589.0
POS_SK_DPD_MEAN,289444,18067,5.8752369833924645,4.406493281207455,60.38837180294773,0.0,0.0,0.0,0.0,1.15,2622.078431372549,20.12565902574853,479.32561163499423,1275433.0412858105
PREV_AMT_ANNUITY_MEAN,290640,16871,5.486307806875201,14532.052780870163,10007.483471519217,0.0,7835.9671875,11984.355,18330.3135,33068.810999999994,300425.445,2.531858529285752,15.980501976795823,4223595820.232104
PREV_AMT_APPLICATION_MAX,291057,16454,5.350702901684818,374590.46584210306,421995.1349588207,0.0,98311.5,202500.0,454500.0,1282500.0,5850000.0,2.1105455308709207,5.686979352671578,109027177216.605
PREV_AMT_APPLICATION_MEAN,291057,16454,5.350702901684818,154005.48642273116,153287.83105431646,0.0,61925.7375,106002.0,191250.0,441000.0,4050000.0,3.588029282948861,27.50991508002771,44824374861.74087
PREV_AMT_APPLICATION_SUM,307511,0,0.0,805636.3631633829,1323039.7219801864,0.0,124087.5,343098.0,949500.0,3058587.45,37973713.5,5.265598993250498,55.11949244446348,247742043672.73502
PREV_AMT_CREDIT_MAX,291057,16454,5.350702901684818,413865.56654232676,457538.3826657058,0.0,104431.5,225000.0,547344.0,1350000.0,4509688.5,2.0005300445965526,5.0273168890167685,120458470201.11
PREV_AMT_CREDIT_MEAN,291057,16454,5.350702901684818,170070.01881090883,165737.17839751835,0.0,66849.42857142857,117450.0,216072.0,480402.30000000005,4050000.0,3.293910890486248,23.119730817117706,49500069465.04669
PREV_AMT_CREDIT_SUM,307511,0,0.0,902685.6650556728,1462142.0244566707,0.0,130918.5,383778.0,1090626.75,3404713.5,41461128.0,5.0770192971464505,50.975560793499355,277585771546.935
PREV_APPROVAL_RATE,291057,16454,5.350702901684818,0.7488553255770103,0.26233181248915693,0.0,0.5,0.8,1.0,1.0,1.0,-0.5784797348096689,-0.8785558849532982,217959.58449646787
PREV_APPROVED_COUNT,307511,0,0.0,2.881519685474666,2.1775542861771386,0.0,1.0,2.0,4.0,7.0,27.0,1.4710199280460232,3.5070588210800855,886099.0
PREV_APP_COUNT,307511,0,0.0,4.597237172003603,4.18001497155669,0.0,2.0,3.0,6.0,13.0,73.0,2.239947849399231,9.98787223521336,1413701.0
PREV_CANCELED_COUNT,307511,0,0.0,0.8436803886690232,1.6422874640204188,0.0,0.0,0.0,1.0,4.0,58.0,3.914220107455382,37.095116661481676,259441.0
PREV_CANCELED_RATE,291057,16454,5.350702901684818,0.12513243806921232,0.18696560931462972,0.0,0.0,0.0,0.25,0.5,1.0,1.338319712670065,0.8474528734281588,36420.672027110726
PREV_CREDIT_APPLICATION_RATIO_MEAN,290042,17469,5.6807723951338325,1.018117832542118,0.10362075503022271,0.2,0.9727882665982318,1.0209517219991842,1.0768892517794282,1.1607065477427108,10.18,3.4129443560834725,275.77959136177014,295296.932386181
PREV_DAYS_DECISION_MEAN,291057,16454,5.350702901684818,-919.5741567654009,577.7659366505625,-2922.0,-1247.0,-789.0,-466.8,-232.0,-2.0,-0.9893793771488435,0.5646984348548147,-267648495.34566727
PREV_DAYS_DECISION_OLDEST,291057,16454,5.350702901684818,-1539.8220760881889,864.664261709607,-2922.0,-2391.0,-1503.0,-725.0,-305.0,-2.0,-0.05045906105313277,-1.414888736270003,-448175994.0
PREV_DAYS_DECISION_RECENT,291057,16454,5.350702901684818,-480.8168193858935,540.1860885259887,-2922.0,-595.0,-299.0,-147.0,-22.0,-1.0,-2.2244217558780432,5.132399026154216,-139945101.0
PREV_DAYS_FIRST_DRAWING_365243_FLAG_COUNT,307511,0,0.0,2.5985867172231236,2.0086063613289795,0.0,1.0,2.0,4.0,6.0,25.0,1.5611194657192997,3.9617470461346995,799094.0
PREV_DAYS_FIRST_DUE_365243_FLAG_COUNT,307511,0,0.0,0.11044157769965952,0.3230350964920393,0.0,0.0,0.0,0.0,1.0,4.0,2.7669484369386588,6.813089193052096,33962.0
PREV_DAYS_LAST_DUE_1ST_VERSION_365243_FLAG_COUNT,307511,0,0.0,0.2572233188406268,0.4401291590411163,0.0,0.0,0.0,1.0,1.0,4.0,1.1590575881006324,-0.5018245156989956,79099.0
PREV_DAYS_LAST_DUE_365243_FLAG_COUNT,307511,0,0.0,0.5879204321146235,0.7308472594309827,0.0,0.0,0.0,1.0,2.0,5.0,1.06657442494087,0.6439791550531617,180792.0
PREV_DAYS_TERMINATION_365243_FLAG_COUNT,307511,0,0.0,0.6308717411734864,0.7437924134320187,0.0,0.0,0.0,1.0,2.0,5.0,0.9775534648027682,0.45819461935526373,194000.0
PREV_REFUSAL_RATE,291057,16454,5.350702901684818,0.11090162051012163,0.18434836241396507,0.0,0.0,0.0,0.2,0.5,1.0,1.7247736200011046,2.447942843530683,32278.69296081447
PREV_REFUSED_COUNT,307511,0,0.0,0.7979877142606281,1.7748434435527698,0.0,0.0,0.0,1.0,4.0,68.0,4.997292573626185,53.06441871158689,245390.0
PREV_UNUSED_OFFER_COUNT,307511,0,0.0,0.07404938359928588,0.3181338338544347,0.0,0.0,0.0,0.0,1.0,16.0,6.0502278148099675,68.94757093457095,22771.0
PREV_ZERO_APPLICATION_COUNT,307511,0,0.0,1.0578548409650386,1.842122997891113,0.0,0.0,0.0,1.0,5.0,59.0,3.909300697886144,38.2138273201806,325302.0
PREV_ZERO_CREDIT_COUNT,307511,0,0.0,0.8994084764447451,1.7621866953336611,0.0,0.0,0.0,1.0,4.0,59.0,4.261146692135224,44.61044588854611,276578.0
REGION_POPULATION_RELATIVE,307511,0,0.0,0.020868112057780035,0.013831280122704704,0.00029,0.010006,0.01885,0.028663,0.04622,0.072508,1.4880085207077653,3.2600653343110464,6417.174006999997
REGION_RATING_CLIENT,307511,0,0.0,2.0524631639193394,0.50903390281568,1.0,2.0,2.0,2.0,3.0,3.0,0.08746834970932345,0.800416437469937,631155.0
REGION_RATING_CLIENT_W_CITY,307511,0,0.0,2.031520823645333,0.5027370329147687,1.0,2.0,2.0,2.0,3.0,3.0,0.059729812149467286,0.9335838303405777,624715.0
REG_CITY_NOT_LIVE_CITY,307511,0,0.0,0.07817281333025486,0.26844377237340455,0.0,0.0,0.0,0.0,1.0,1.0,3.1427805268221376,7.87712067120265,24039.0
REG_CITY_NOT_WORK_CITY,307511,0,0.0,0.23045354475124466,0.4211238359138973,0.0,0.0,0.0,0.0,1.0,1.0,1.2801375052075334,-0.3612503173148438,70867.0
REG_REGION_NOT_LIVE_REGION,307511,0,0.0,0.015144173704355291,0.12212647628215205,0.0,0.0,0.0,0.0,0.0,1.0,7.940276252906794,61.04838402089024,4657.0
REG_REGION_NOT_WORK_REGION,307511,0,0.0,0.05076891558350758,0.21952582879696064,0.0,0.0,0.0,0.0,1.0,1.0,4.092766747503462,14.750835586389943,15612.0
SK_ID_CURR,307511,0,0.0,278180.51857657125,102790.17534842459,100002.0,189145.5,278202.0,367142.5,438427.5,456255.0,-0.0012002350768208576,-1.1989877778996432,85543569448.0
TARGET,307511,0,0.0,0.08072881945686496,0.27241864564839396,0.0,0.0,0.0,0.0,1.0,1.0,3.0781586659196676,7.475109389392572,24825.0
TOTALAREA_MODE,159080,148431,48.26851722377411,0.1025466626854413,0.10746232414961877,0.0,0.0412,0.0688,0.1276,0.3092,1.0,2.7975715203286953,12.167529977595278,16313.1231
YEARS_BEGINEXPLUATATION_AVG,157504,150007,48.781019215572776,0.9777348581623325,0.05922331435836282,0.0,0.9767,0.9816,0.9866,0.996,1.0,-15.515264466273848,248.17633676895173,153997.15110000002
YEARS_BEGINEXPLUATATION_MEDI,157504,150007,48.781019215572776,0.9777522640694839,0.05989731850511965,0.0,0.9767,0.9816,0.9866,0.996,1.0,-15.573124273878927,248.39652202991454,153999.8926
YEARS_BEGINEXPLUATATION_MODE,157504,150007,48.781019215572776,0.9770653729429093,0.06457543708048018,0.0,0.9767,0.9816,0.9866,0.996,1.0,-14.755317839129784,219.96276580430975,153891.7045
YEARS_BUILD_AVG,103023,204488,66.49778381911543,0.7524714325927221,0.11327992663224716,0.0,0.6872,0.7552,0.8232,0.9524,1.0,-0.9624852035905682,4.399757248829239,77521.8644
YEARS_BUILD_MEDI,103023,204488,66.49778381911543,0.7557462721916466,0.11206630964404388,0.0,0.6914,0.7585,0.8256,0.953,1.0,-0.9627843224572195,4.468810703213849,77859.2482
YEARS_BUILD_MODE,103023,204488,66.49778381911543,0.7596373227337585,0.11011102734194828,0.0,0.6994,0.7648,0.8236,0.9543,1.0,-1.0023049025556343,4.764473708694371,78260.1159
